createdAt,title,rating,body,monthsAgo,date,farmName,avgRating,numReview,country
2021-11-19T00:56:36,P N,4,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Ho Lee Wong,5,,1.0,a month ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Jenny Davis,4,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Jon Walton,3,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Carley Pimm,5,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Zdenka Piackova,5,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,yi li,5,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Kate Nicolet,5,,4.0,4 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,tao liu,5,,5.0,5 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Gemma adey,5,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Hanna Sarnowska,5,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Yessica Falcon,5,,0.07,2 days ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Royale Galla,5,,1.0,a month ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Joseph Flannigan,5,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Jessica Kynoch,5,,1.0,a month ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Zehra Duran,5,,4.0,4 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,ebony cursley,5,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Katherine Saddler,4,,5.0,5 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Jerry Wiseman,5,,4.0,4 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Karen Tyler,5,,0.75,3 weeks ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Marta Silva rosado,5,,0.5,2 weeks ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,STEVE REAL,4,,0.75,3 weeks ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Giusy Minopoli,5,,11.0,11 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Beverley Rooker,5,,5.0,5 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Carly Rose,5,,1.0,a month ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Chef Mirabile Michele,5,,0.13,4 days ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Des Persse,5,,1.0,a month ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Sergiy kushnirenko,5,,1.0,a month ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Phil Adams,4,,3.0,3 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,mandy j Kitson,3,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Katie Mason,5,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Ganea Alexandra,5,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:56:36,Piotr Przybylski,5,,2.0,2 months ago,"Sopley Farm Shop, PYO & Bakery",4.6,463,America
2021-11-19T00:59:19,Ness Hillsdon,5,"We met with friends at the cafe for a catch up, staff were incredibly helpful and the coffee (and bacon roll!) hit the spot. …",2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jinomon Joseph,5,"A great place for an outing with family. To start with, there is Plenty of parking space. Staff are very co operative and helping. Enough bords to direct you tin the correct direction. You can carry your containers or you can pick it from …",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Alexander Kurze,5,Love this place! I have been there many times and can only recommend,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Robin Gemmell,5,Cheaper than buying supermarket strawberries and tastier.  Take your own containers and weigh them before you pick.  We also cut some artichokes - take your own secateurs or ask to borrow some.  Staff were very helpful and there is plenty of parking.,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,David,5,Fun activity for the kids. Absolutely tons of sweet strawberries! It looked like there was more than one variety of raspberry so check which tastes best before picking.,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Tony Kandy,5,Lovely day out. Friendly staff,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,A T,4,"Nice shop with a good variety of local produce. Small cafe, out door seating with play area for kids. pick your own fruit and veg.",2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Sabrina Franks,5,My new favourite farm! Amazingly cheap for PYO compared to rivals.,0.5,2 weeks ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Graham Chippett,5,Great farm shop and lovely parking,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Naomi Clements-Cole,4,"Always a lovely afternoon with the kids. Really nice fruit available for picking. The cafe also serves good food including icecream, cakes and coffees. The play area is popular with little ones and a good addition to the site's activities.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,SHARON COLLIER,5,"Fab selection of foods to purchase. And pick your own fruit and veg! Cafe also impressive, great variety of sweet and savoury snacks etc., friendly staff. Stanton St John is a lucky village!!",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,B G,5,Lovely pick your own farm and cafe,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Nicola Webb,5,Brilliant pick your own fruit farm. There are a lot in poly tunnels so you can pick in bad weather and no need to bend down.  A great farm shop and cafe.  Don't forget to get a loyalty card.,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,anastasia rodrigues,5,First time for everything... This farm just transports you to another world. The farm shop is amazing. Clean and very friendly staff. Be sure to take your own containers or punnets.,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jemma Barnard,5,"Great place for the whole family. Plenty of parking, toilets and a great farm shop and cafe. Cafe serves both hot and cold drinks and lunches.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Helyn Bevis,5,"Excellent value for money, highly recommended. We picked our own sweetcorn, sunflowers and gladioli before having a cup of tea in the cafe",2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Cristian Ionut Maghiari,5,Very nice place. Quiet and relaxing. Good to go with family. Very friendly staff. Amazing fruits. Highly recommended,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Luca Ferrone,4,Fun experience and great quality products. I find it too expensive for pickyourown experience,0.75,3 weeks ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Mark walters,5,Amazing pick your own and friendly staff,0.75,3 weeks ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Marta P,4,Fun activity. I recommend to check their Facebook website to know in advance what is available to collect.,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Rekha Virdee,4,A great day out. The children's play area and seating outside is lovely. Drinks and food incredibly expensive though.,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Darlene Spencley,5,Nice place to take the kids for pick your own fruit and veg.,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Dave Scott,4,Great day out for the grandchildren. Decent cafe with lots of outdoor seating too.,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Alison Bailey,5,Absolutely brilliant.  We love it here.,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Steve The Techy,5,"Enjoyed the visit to purchase Asparagus. They run a PYO for Asparagus nearby, look for the signs as you approach. We were pushed for time and visited the shop to buy already picked. Plenty of other goodies in the shop, including meat, …",6.0,6 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Louise Holland,5,Lovely place to spend few hours with family and friends,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,OLD MAN FARMER,4,Great produce and awesome surroundings. Worth a visit.,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Helen Milne,4,Had fun strawberry picking. Could do with improving signage as the artichokes were not easy to find but all in all a good trip out.,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,arun arun,5,Big Area the cover. Nice strawberries/Raspberries are available now. Broad beans is on the menu too,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Emma KT,4,"Friendly and well priced pick your own.
Didn't appear to have any high chairs for the little one, but otherwise a lovely time.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Princy Wilson,5,Ripe strawberry 🍓,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Garry Potter,4,This is one of those places that is different and difficult to review especially in the current health climate.  As always the PYO part is first class with fairly well signposted paths to the product you want.  They always post what is in …,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Keith Thomas,5,Thy had what I wanted and it was all very  well organised. All good.,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Anna B,5,"Fantastic pick your own and brilliant farm shop stocked with lots of well sourced, delicious products.",3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Marcelo Günther,5,Perfect place to go with the family and enjoying all day long!,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Mark Law,5,"Rustic farm shop and extensive outdoor dining area. Huge pick your own poly tunnels, strawberries are a speciality.",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Patsy Ellis,4,"A great outing with my daughter & family! Lovely friendly staff in the cafe, good food & plenty of fruit for our grandchildren to pick 😋",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jo Maltby,5,"Very nice!
We did pick your own; plenty of strawberries.. well organised; great coffee at the cafe afterwards. Highly recommend",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Alice Taylor,5,Picked my own. Was more entertaining than a supermarket. Seems like good produce. Nice one Rectory Farm.,6.0,6 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lucy Smith,1,"So annoyed that we've driven so far today,  only to find for it's closed!! The website and open hours on the gate say they're open til 5 30 today",0.75,3 weeks ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jo Bielawska,5,"Lovely place, just wish they had all paying points open, would reduce the queuing time.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Barry Cutler,5,"Very good pick your own farm.
Excellent cafe with lots of outside seating.",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ofonime Thomas,5,Met with the director herself and we had a nice chat. It was a beautiful environment,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Be like flowers,5,This is only place I love to go in summer afternoon. ❤️,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Yanko Varela,5,"Lovely place to visit and Walk while you harvest , walk and eat.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Divyani Haulkhory,3,"Was fun picking up strawberries, raspberries and blackberries. Only the staff at the pay point in the shop was not friendly, actually no customer service at all.",3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Harvey smith,5,Great place for hand picking strawberry rasburys,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Keith Willison,5,Good pyo and farm shop. Best asparagus ever,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Margaret Champ,5,It was lovely to be able to share a picnic lunch with family in a lovely atmosphere and pick our own strawberries as well an all round brilliant 2-3 hours 😀,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Alan Keep,5,"Great place, good value for strawberries and play area for little one's.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Stephen Turvey,4,"Clean , well stocked with fresh food and nice cafe. Plenty of parking also.",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Eileen Hilsdon,5,"Excellent,  lovely fresh food,  very friendly staff. Thoroughly enjoyed the asparagus.",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Charlotte Bleasdale,5,"Lots of fruit
Pick your own
Nice farm shop",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Gaz Jones,5,Very well laid out lots to pick from,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,苗苗,5,Very nice place for a family day out,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Cher Renshaw,5,"Lovely place, really worth a visit, great facilities, lots of parking",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Magda Jaworska,5,"Excellent fruit and veg, great cafe and shop",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,saoirse smyth,4,Lovely day out with or without children. Thoroughly enjoy myself every time,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lesley Lewis,1,If you want fruit strawberrys you can get all you need but I was hoping for veg and no veg in the farm.. Was very upset by this,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,jacek wezyk,5,"Love it , fresh and healthy  food .",3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jurij Igosev (Jurij),5,"Tasty strawberries, great pick up experience especially for kids",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jane Butler,5,"What a well-organised PYO! Fab fruit, well set out and easy to pick. Cafe is nice - lots of nice goodies and lovely icecreams. Best organised PYO I've ever been to!",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Mohammad Ajmal,5,"Such great place,",2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,David Hawkins,5,"Great place to visit, staff are great and they also have very good cafe. Give it a try",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Josh,5,Nice farm to pick your own. Lots of different fruit and veg options,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Benjamin Hunt,2,Closed. Even though Google says open,0.75,3 weeks ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Shahid Ayub,4,Love going there especially for picking strawberries,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Guy Tillier,4,They have the most wonderful 25kilo bags of potatoes.  The Jelly variety being my favourite.  Great farm shop,11.0,11 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Luc Marteau,5,Great strawberries. Great for kids.,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Draytonroad Allotments,5,"Excellent fruit,veg,meat etc",5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,S N,5,Beautiful afternoon spent with the family,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lesley Maudsley,5,"Fabulous farm shop with a good selection of Christmas food gifts, and also a lovely cafe serving food indoors and also take away drinks, mince pies, yummy!",11.0,11 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Dinu Manuel,3,"It's not much interesting, if you are just going for a visit",4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Thomas “Tom” Boyce,5,Not much fruit now hard to find,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,mark gissing,5,Very good,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jamie Sheppard,4,"Great PYO farm and a lovely Christmas trail, shop is slightly expensive however the produce are really good.",11.0,11 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Dawid Malesza,5,Really nice place for family sundsy,8.0,8 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,John Ranson,2,Raspberries were a bit rubbish,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,lijopalakkeel jose,5,Very good,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ibby Sareva,5,Good owners and friendly staff,11.0,11 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ian Harris,5,Plenty of fruit and space,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Rafał Zamrzycki,5,Perfect place!!!,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Tomasz K.,5,Great,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Draa,5,Good fruit and veg,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lianna Cony,5,"(Translated by Google) We went for pumpkins but found nice strawberries, fresh vegetables and nice coffee …",0.75,3 weeks ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Fräulein Tong Tong,5,"(Translated by Google) Very good shop with a large selection. Pick strawberries, flowers and some vegetables yourself. Outdoor area with a large play area for children, but also seating for adults. Coffee and cake 🍰. Very neat! …",3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lucy Serocold,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Kay Burr,3,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Alexandru Vasile,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Efstathia Andrianaki,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,JOHN ABRAHAM,4,,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jonathan Spensley,5,,10.0,10 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lorraine Santos,4,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Jawaid Malik,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Charlotte O'Brien,4,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Iulian Marius,5,,6.0,6 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Diane Hanshaw,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,C P,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lee Tassell,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ulrike G,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Danuta Jochymek,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Simon Bond,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Hannah Tenbeth,4,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Nat Mortimer,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Francis Corrie,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,mitri mitri,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Can Yegul,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Diccon du Pré,5,,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,lasma lasma briska,4,,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Thomas Shepherd (T E Shepherd),5,,6.0,6 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Mohammed Althuwaini,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,R Maumbe,5,,7.0,7 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,David Mee,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Lalji Varsani,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Christina Morris,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Martin Bottone,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Marek Drzymalski,5,,7.0,7 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ellie Nutkins,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Megan Roberts,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Andy Bleasdale,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Nairn McCrudden,3,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,ליהי הלפרט,5,,1.0,a month ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Karen Amin,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Phil D'Souza,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Bethany Ward,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Nicolai Gritco,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Tom Johnson,5,,6.0,6 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Angelo Bogdan,5,,0.1,3 days ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Marcin Lata,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ancuta Ciobanu,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Dimitris Voukantsis,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Loretta Kilmister,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Rob Dorey,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,henrooo,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Oscar Mendez,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Colin Randall,3,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Ellie Chanarin,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Nipson Philip,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,antoine raad,4,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Greg Kieran,5,,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Pawel Rudzinski,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Usman Ali Afzal,4,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Aura Irina Marculescu,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Marta Zawilinska,5,,3.0,3 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Rohit Shrivastav,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Maria Georgieva,5,,2.0,2 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,lucidalucy mukobia,5,,5.0,5 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:19,Céline Zheng-Gérard,5,,4.0,4 months ago,Rectory Farm Oxford,4.5,589,America
2021-11-19T00:59:47,Elliott Webb,5,"A great experience! Pumpkin picking is so far the only PYO event I've tried out, but I'd love to try some of the different events they host throughout the year! Tickets are dirt cheap (pun intended) and admission slots are always pretty widely available from my online booking experience. A great addition to Millets Farm Centre 🙌🏻",0.25,a week ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,T Ed,1,"Firstly you’re expected pay £1.50 per person just for entry, and rather than weighing the fruit when you exit you have to pay £7+ each (depending upon fruit) for a small tub before you’ve picked the fruit. Unfortunately most of the Berry and currant plants are completely overgrown with weeds to the point you can’t even see the plants!",3.0,3 months ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,Ririh Zuhrina,5,"Went to PYO Strawberries, nice place and suitable for pushchair. The strawberries are delicious. Plenty parking available.",4.0,4 months ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,Firuza Tabari,5,"A lovely pick your own fruit and vegetable farm near to Oxford. There are a variety of fruits and vegetables you can pick throughout the year. I suggest checking the picking calendar on the website before planning your visit. There's parking onsite, as well as a shop with other items to purchase.",7.0,7 months ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,Bethany Appleton,5,Great fun at millets farm maze. Lots to do great family day out.,3.0,3 months ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,David Tunnah,5,Entrance cost is brilliant and value for money. Lots of activities for kids. Great afternoon out with kids. Only negative is price for refreshments . Kids loved it so 5* from me,3.0,3 months ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,andrea stanforth,1,"We don't live in the area, so googled a PYO place it took us here. We hadn't booked as we did not realise you had to. Some young jobsworth wouldn't let us do a walk in as it was there dinner time, and to come back in 2 hours. We will be back home in Nottingham in 2 hours. Thanks for nothing and being unacomodating",0.5,2 weeks ago,Millets Farm PYO,4.5,60,America
2021-11-19T00:59:47,Tracey Cloutman,5,"Great new layout, and new parking, easy route for young children and disabled. Having been coming for years and this is first time my husband could go all the way around. You pay for tickets before and also for what you are picking",2.0,2 months ago,Millets Farm PYO,4.5,60,America
